Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,txn_velocity,engagement_decay,credit_utilisation,product_density,avg_transaction_value,contact_intensity,split
61,0,1,2,2,5,0,44,4,3,2,2303.0,540,1763.0,0.57,3440,46,0.704,0.234,0,1.0454545454545454,0.06818181818181818,0.23447676943117673,0.09090909090909091,74.78260869565217,0.045454545454545456,train
41,1,2,5,2,0,0,24,2,2,1,34516.0,1022,33494.0,0.743,8202,88,0.913,0.03,0,3.6666666666666665,0.08333333333333333,0.029609456483949474,0.08333333333333333,93.20454545454545,0.041666666666666664,train
38,1,1,3,2,2,0,28,2,2,2,21906.0,0,21906.0,0.696,15349,119,0.7,0.0,0,4.25,0.07142857142857142,0.0,0.07142857142857142,128.98319327731093,0.07142857142857142,train
54,0,2,3,1,5,0,44,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0,1,0.3181818181818182,0.06818181818181818,0.0,0.06818181818181818,64.92857142857143,0.022727272727272728,train
47,0,2,6,3,4,0,36,4,2,2,1738.0,0,1738.0,1.124,2572,62,0.938,0.0,0,1.7222222222222223,0.05555555555555555,0.0,0.1111111111111111,41.483870967741936,0.05555555555555555,train
52,1,0,2,2,3,0,43,4,3,3,8133.0,1942,6191.0,0.572,3310,76,0.583,0.239,0,1.7674418604651163,0.06976744186046512,0.238780277880241,0.09302325581395349,43.55263157894737,0.06976744186046512,train
42,1,4,0,2,1,0,36,5,2,3,10543.0,0,10543.0,0.509,1841,39,0.5,0.0,1,1.0833333333333333,0.05555555555555555,0.0,0.1388888888888889,47.205128205128204,0.08333333333333333,train
56,1,2,5,2,3,0,49,5,3,2,5466.0,0,5466.0,0.587,4435,79,0.881,0.0,0,1.6122448979591837,0.061224489795918366,0.0,0.10204081632653061,56.139240506329116,0.04081632653061224,train
61,1,0,2,1,2,0,48,1,3,1,15483.0,2148,13335.0,0.738,14463,94,0.774,0.139,0,1.9583333333333333,0.0625,0.13873280372020927,0.020833333333333332,153.86170212765958,0.020833333333333332,train
39,0,4,3,1,4,0,36,2,2,1,3600.0,2072,1528.0,0.94,14137,116,0.966,0.576,0,3.2222222222222223,0.05555555555555555,0.5755555555555556,0.05555555555555555,121.87068965517241,0.027777777777777776,train
56,0,2,1,2,1,0,38,5,1,4,3609.0,1026,2583.0,0.67,4318,81,0.588,0.284,0,2.1315789473684212,0.02631578947368421,0.28428927680798005,0.13157894736842105,53.30864197530864,0.10526315789473684,train
51,0,3,2,0,4,0,39,5,4,3,2987.0,1764,1223.0,0.686,4339,72,0.6,0.591,0,1.8461538461538463,0.10256410256410256,0.5905590893873451,0.1282051282051282,60.263888888888886,0.07692307692307693,train
41,1,5,2,2,2,0,28,5,1,4,4821.0,1426,3395.0,0.898,3571,58,0.933,0.296,0,2.0714285714285716,0.03571428571428571,0.29578925534121553,0.17857142857142858,61.56896551724138,0.14285714285714285,train
49,0,3,2,2,5,0,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,1,0.7368421052631579,0.05263157894736842,0.0,0.02631578947368421,67.92857142857143,0.10526315789473684,train
34,1,1,5,2,2,0,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,0,3.217391304347826,0.043478260869565216,0.9011313330054107,0.2608695652173913,55.54054054054054,0.043478260869565216,train
44,0,4,4,0,4,0,26,4,1,3,2295.0,1250,1045.0,0.912,3834,69,0.643,0.545,0,2.6538461538461537,0.038461538461538464,0.5446623093681917,0.15384615384615385,55.56521739130435,0.11538461538461539,train
48,1,4,0,1,3,0,32,5,2,3,25190.0,0,25190.0,0.467,1533,41,0.323,0.0,1,1.28125,0.0625,0.0,0.15625,37.390243902439025,0.09375,train
61,1,2,2,1,0,0,49,3,0,4,11374.0,2517,8857.0,1.015,1088,26,1.167,0.221,1,0.5306122448979592,0.0,0.22129417970810622,0.061224489795918366,41.84615384615385,0.08163265306122448,train
47,0,4,6,2,4,0,36,3,3,2,2492.0,1560,932.0,0.573,1126,23,0.353,0.626,0,0.6388888888888888,0.08333333333333333,0.6260032102728732,0.08333333333333333,48.95652173913044,0.05555555555555555,train
43,0,5,3,3,1,0,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,1,2.0416666666666665,0.08333333333333333,0.49729119638826186,0.125,55.95918367346939,0.08333333333333333,train
49,0,4,2,0,4,0,37,2,6,1,1838.0,1155,683.0,0.742,7688,93,0.409,0.628,0,2.5135135135135136,0.16216216216216217,0.6284004352557128,0.05405405405405406,82.66666666666667,0.02702702702702703,train
49,0,3,2,3,1,0,36,6,1,2,3088.0,1477,1611.0,0.748,5095,77,0.833,0.478,0,2.138888888888889,0.027777777777777776,0.47830310880829013,0.16666666666666666,66.16883116883118,0.05555555555555555,train
36,0,3,2,2,1,0,22,1,3,1,2013.0,0,2013.0,0.602,2425,50,0.923,0.0,1,2.272727272727273,0.13636363636363635,0.0,0.045454545454545456,48.5,0.045454545454545456,train
35,1,3,2,2,1,3,17,6,3,2,16659.0,0,16659.0,1.012,2551,74,0.609,0.0,0,4.352941176470588,0.17647058823529413,0.0,0.35294117647058826,34.472972972972975,0.11764705882352941,train
48,1,1,2,2,3,0,36,1,3,1,2754.0,2152,602.0,0.821,13991,125,0.761,0.781,0,3.4722222222222223,0.08333333333333333,0.7814088598402323,0.027777777777777776,111.928,0.027777777777777776,train
39,0,2,5,2,4,0,36,4,3,1,1438.3,576,862.3,0.849,2567,48,0.6,0.4,1,1.3333333333333333,0.08333333333333333,0.40047278036570955,0.1111111111111111,53.479166666666664,0.027777777777777776,train
54,0,1,2,2,4,0,34,5,2,2,2939.0,2152,787.0,0.555,2476,42,0.355,0.732,1,1.2352941176470589,0.058823529411764705,0.7322218441646818,0.14705882352941177,58.95238095238095,0.058823529411764705,train
53,1,2,1,1,2,0,40,3,3,3,11262.0,1435,9827.0,0.735,2165,61,0.649,0.127,0,1.525,0.075,0.12741964127153257,0.075,35.49180327868852,0.075,train
60,0,0,3,2,1,0,56,3,5,2,2213.0,829,1384.0,0.639,4210,84,0.714,0.375,0,1.5,0.08928571428571429,0.3746046091278807,0.05357142857142857,50.11904761904762,0.03571428571428571,train
30,1,0,2,1,4,0,21,6,6,2,2490.0,0,2490.0,0.859,1645,30,0.667,0.0,0,1.4285714285714286,0.2857142857142857,0.0,0.2857142857142857,54.833333333333336,0.09523809523809523,train
55,0,1,1,1,5,0,39,1,3,3,12972.0,1424,11548.0,0.525,2238,36,0.2,0.11,1,0.9230769230769231,0.07692307692307693,0.10977489978415048,0.02564102564102564,62.166666666666664,0.07692307692307693,train
38,1,2,5,1,4,0,27,6,2,4,1438.3,0,1438.3,0.945,2412,58,0.657,0.0,0,2.1481481481481484,0.07407407407407407,0.0,0.2222222222222222,41.58620689655172,0.14814814814814814,train
44,1,4,6,1,2,0,38,3,1,3,2440.0,1501,939.0,0.744,4382,88,0.66,0.615,0,2.3157894736842106,0.02631578947368421,0.6151639344262295,0.07894736842105263,49.79545454545455,0.07894736842105263,train
40,0,3,5,0,4,0,35,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42,0,3.3714285714285714,0.08571428571428572,0.41994970662196146,0.05714285714285714,124.98305084745763,0.08571428571428572,train
51,1,1,6,2,3,0,41,6,2,2,18749.0,1314,17435.0,0.711,1381,33,0.435,0.07,0,0.8048780487804879,0.04878048780487805,0.0700837377993493,0.14634146341463414,41.84848484848485,0.04878048780487805,train
45,0,3,3,1,4,0,37,4,1,3,2104.0,1267,837.0,0.677,1732,35,1.059,0.602,0,0.9459459459459459,0.02702702702702703,0.6021863117870723,0.10810810810810811,49.48571428571429,0.08108108108108109,train
50,1,3,3,2,1,0,31,5,3,3,9949.0,1597,8352.0,0.659,3776,83,0.596,0.161,0,2.6774193548387095,0.0967741935483871,0.16051864508995878,0.16129032258064516,45.493975903614455,0.0967741935483871,train
43,0,1,2,3,5,0,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,0,0.6666666666666666,0.08333333333333333,0.0,0.16666666666666666,50.5,0.08333333333333333,train
42,0,2,2,1,1,3,36,6,2,1,16290.0,0,16290.0,0.758,4232,79,0.795,0.0,0,2.1944444444444446,0.05555555555555555,0.0,0.16666666666666666,53.56962025316456,0.027777777777777776,train
50,0,2,0,1,1,0,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,0,2.027027027027027,0.05405405405405406,0.5288888888888889,0.16216216216216217,65.94666666666667,0.02702702702702703,train
41,0,3,5,2,5,0,29,6,3,3,2429.0,1966,463.0,1.046,4775,84,0.787,0.809,0,2.896551724137931,0.10344827586206896,0.8093865788390284,0.20689655172413793,56.845238095238095,0.10344827586206896,train
53,1,1,2,1,3,0,36,5,2,2,11329.0,1180,10149.0,0.648,1213,33,0.571,0.104,0,0.9166666666666666,0.05555555555555555,0.10415747197457852,0.1388888888888889,36.75757575757576,0.05555555555555555,train
45,0,5,5,3,4,0,36,1,2,3,2699.0,1583,1116.0,0.648,4071,75,0.829,0.587,0,2.0833333333333335,0.05555555555555555,0.5865135235272323,0.027777777777777776,54.28,0.08333333333333333,train
46,0,4,3,2,4,0,33,3,2,2,3942.0,1711,2231.0,0.61,4622,71,0.614,0.434,0,2.1515151515151514,0.06060606060606061,0.43404363267376966,0.09090909090909091,65.09859154929578,0.06060606060606061,train
45,1,5,0,1,2,0,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,1,0.8974358974358975,0.07692307692307693,0.0,0.05128205128205128,76.02857142857142,0.07692307692307693,train
50,0,2,5,2,4,0,36,5,3,2,1721.0,1037,684.0,0.721,2681,57,0.727,0.603,0,1.5833333333333333,0.08333333333333333,0.6025566531086578,0.1388888888888889,47.03508771929825,0.05555555555555555,train
43,0,2,2,1,4,0,35,3,3,2,2209.0,0,2209.0,0.749,4419,68,0.619,0.0,0,1.9428571428571428,0.08571428571428572,0.0,0.08571428571428572,64.98529411764706,0.05714285714285714,train
50,1,1,2,1,2,0,34,6,3,4,4702.0,0,4702.0,0.578,1673,44,0.257,0.0,0,1.2941176470588236,0.08823529411764706,0.0,0.17647058823529413,38.02272727272727,0.11764705882352941,train
40,1,2,2,2,1,0,36,3,2,3,6033.0,0,6033.0,0.834,4505,74,0.721,0.0,0,2.0555555555555554,0.05555555555555555,0.0,0.08333333333333333,60.87837837837838,0.08333333333333333,train
35,0,2,2,2,5,0,25,4,1,4,10329.0,514,9815.0,0.708,2461,68,0.838,0.05,0,2.72,0.04,0.04976280375641398,0.16,36.19117647058823,0.16,train
41,0,2,5,2,4,0,36,2,2,3,2892.0,2517,375.0,0.777,2257,48,0.714,0.87,1,1.3333333333333333,0.05555555555555555,0.8703319502074689,0.05555555555555555,47.020833333333336,0.08333333333333333,train
49,0,3,2,0,5,0,42,2,2,3,14072.0,1917,12155.0,0.653,13432,107,0.981,0.136,0,2.5476190476190474,0.047619047619047616,0.13622797043774873,0.047619047619047616,125.53271028037383,0.07142857142857142,train
41,0,3,4,2,4,0,36,1,3,1,2067.0,1966,101.0,0.91,3033,41,0.708,0.951,1,1.1388888888888888,0.08333333333333333,0.9511369134010643,0.027777777777777776,73.97560975609755,0.027777777777777776,train
54,0,1,2,2,5,0,41,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0,1,1.3414634146341464,0.07317073170731707,0.0,0.07317073170731707,46.09090909090909,0.07317073170731707,train
39,1,3,2,1,0,0,36,3,3,2,32964.0,2231,30733.0,1.731,3094,45,1.647,0.068,0,1.25,0.08333333333333333,0.06767989321684262,0.08333333333333333,68.75555555555556,0.05555555555555555,train
42,1,5,5,1,3,0,37,6,2,2,22913.0,1528,21385.0,0.414,1394,35,0.522,0.067,0,0.9459459459459459,0.05405405405405406,0.06668703356173351,0.16216216216216217,39.82857142857143,0.05405405405405406,train
50,1,4,3,1,3,0,43,2,2,5,16748.0,2413,14335.0,0.769,15338,121,0.635,0.144,0,2.813953488372093,0.046511627906976744,0.14407690470503942,0.046511627906976744,126.7603305785124,0.11627906976744186,train
43,1,3,0,2,1,0,33,5,2,4,10533.0,1689,8844.0,0.359,3651,69,0.605,0.16,0,2.090909090909091,0.06060606060606061,0.1603531757334093,0.15151515151515152,52.91304347826087,0.12121212121212122,train
53,0,3,6,1,1,0,39,3,2,2,4855.0,1912,2943.0,0.606,14969,104,0.763,0.394,0,2.6666666666666665,0.05128205128205128,0.39382080329557156,0.07692307692307693,143.93269230769232,0.05128205128205128,train
48,1,5,2,1,3,0,42,6,3,3,12882.0,1402,11480.0,0.783,4407,84,0.647,0.109,0,2.0,0.07142857142857142,0.10883403198261139,0.14285714285714285,52.464285714285715,0.07142857142857142,train
39,0,3,5,0,5,0,29,5,1,2,26181.0,0,26181.0,0.913,1303,35,0.75,0.0,0,1.206896551724138,0.034482758620689655,0.0,0.1724137931034483,37.22857142857143,0.06896551724137931,train
52,0,3,3,1,4,0,40,3,5,1,2003.0,1735,268.0,0.855,2343,42,0.355,0.866,1,1.05,0.125,0.8662006989515726,0.075,55.785714285714285,0.025,train
41,1,4,6,1,4,0,30,4,6,1,2450.0,1967,483.0,0.589,1263,29,0.611,0.803,0,0.9666666666666667,0.2,0.8028571428571428,0.13333333333333333,43.55172413793103,0.03333333333333333,train
41,0,4,5,3,4,0,32,4,3,1,3189.0,0,3189.0,0.91,4813,86,0.755,0.0,0,2.6875,0.09375,0.0,0.125,55.96511627906977,0.03125,train
33,1,2,6,1,2,0,25,6,3,3,6242.0,491,5751.0,1.054,2187,59,0.405,0.079,0,2.36,0.12,0.07866068567766742,0.24,37.067796610169495,0.12,train
45,0,4,5,2,5,0,40,1,2,2,7600.0,1574,6026.0,0.605,4240,67,0.396,0.207,0,1.675,0.05,0.20710526315789474,0.025,63.28358208955224,0.05,train
49,1,3,2,3,2,0,36,5,2,3,15942.0,0,15942.0,0.723,1742,41,0.323,0.0,0,1.1388888888888888,0.05555555555555555,0.0,0.1388888888888889,42.48780487804878,0.08333333333333333,train
50,0,2,3,2,4,0,41,2,3,2,6704.0,0,6704.0,0.856,12576,103,0.776,0.0,0,2.5121951219512195,0.07317073170731707,0.0,0.04878048780487805,122.09708737864078,0.04878048780487805,train
43,1,4,3,1,1,0,32,6,2,2,1539.0,989,550.0,0.86,1987,47,0.808,0.643,0,1.46875,0.0625,0.6426250812215725,0.1875,42.276595744680854,0.0625,train
46,0,3,2,1,4,0,36,3,2,3,4416.0,1333,3083.0,0.631,4894,84,0.647,0.302,0,2.3333333333333335,0.05555555555555555,0.301856884057971,0.08333333333333333,58.26190476190476,0.08333333333333333,train
54,0,2,3,2,5,0,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.194,0,1.488888888888889,0.06666666666666667,0.19370620124289303,0.1111111111111111,62.3134328358209,0.1111111111111111,train
50,1,2,2,2,3,0,35,3,3,1,2514.0,1521,993.0,0.638,1636,36,0.385,0.605,0,1.0285714285714285,0.08571428571428572,0.6050119331742243,0.08571428571428572,45.44444444444444,0.02857142857142857,train
44,0,4,1,3,5,0,33,5,3,6,1438.3,0,1438.3,0.676,2316,48,0.5,0.0,1,1.4545454545454546,0.09090909090909091,0.0,0.15151515151515152,48.25,0.18181818181818182,train
51,0,4,2,1,5,0,41,2,3,5,3853.0,696,3157.0,0.882,2443,38,0.583,0.181,1,0.926829268292683,0.07317073170731707,0.18063846353490787,0.04878048780487805,64.28947368421052,0.12195121951219512,train
50,0,3,5,1,4,0,44,2,2,1,1596.0,1185,411.0,0.687,5235,76,1.0,0.742,0,1.7272727272727273,0.045454545454545456,0.7424812030075187,0.045454545454545456,68.88157894736842,0.022727272727272728,train
45,0,2,2,1,4,0,36,6,1,3,4202.0,2201,2001.0,0.714,4385,78,0.66,0.524,0,2.1666666666666665,0.027777777777777776,0.5237981913374583,0.16666666666666666,56.217948717948715,0.08333333333333333,train
42,0,2,5,2,4,3,33,1,2,3,13453.0,2517,10936.0,0.619,1904,42,0.448,0.187,1,1.2727272727272727,0.06060606060606061,0.18709581505983797,0.030303030303030304,45.333333333333336,0.09090909090909091,train
42,0,2,1,2,1,0,29,6,2,3,3347.0,2240,1107.0,0.898,5533,85,0.735,0.669,0,2.9310344827586206,0.06896551724137931,0.6692560501942038,0.20689655172413793,65.09411764705882,0.10344827586206896,train
38,0,0,3,2,4,0,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0,1,2.090909090909091,0.09090909090909091,0.0,0.13636363636363635,49.630434782608695,0.22727272727272727,train
56,1,2,2,1,0,0,49,4,1,4,8902.0,1932,6970.0,0.781,969,29,1.071,0.217,0,0.5918367346938775,0.02040816326530612,0.2170298809256347,0.08163265306122448,33.41379310344828,0.08163265306122448,train
33,0,3,2,1,4,0,25,4,1,4,3030.0,2517,513.0,0.785,1805,44,0.467,0.831,0,1.76,0.04,0.8306930693069307,0.16,41.02272727272727,0.16,train
59,1,1,2,2,5,0,36,1,5,2,12265.0,1412,10853.0,0.643,7470,82,0.783,0.115,0,2.2777777777777777,0.1388888888888889,0.11512433754586221,0.027777777777777776,91.09756097560975,0.05555555555555555,train
53,1,1,5,1,0,0,45,5,1,3,9343.0,1286,8057.0,0.712,1385,31,0.722,0.138,0,0.6888888888888889,0.022222222222222223,0.13764315530343574,0.1111111111111111,44.67741935483871,0.06666666666666667,train
46,0,3,6,2,4,0,41,3,2,2,1937.0,916,1021.0,0.807,4303,89,0.78,0.473,0,2.1707317073170733,0.04878048780487805,0.472896231285493,0.07317073170731707,48.348314606741575,0.04878048780487805,train
38,1,4,0,1,3,0,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184,0,1.9259259259259258,0.07407407407407407,0.1838051222799923,0.18518518518518517,40.75,0.14814814814814814,train
46,0,4,6,1,4,0,38,5,2,3,3331.0,1307,2024.0,0.617,3946,69,0.683,0.392,0,1.8157894736842106,0.05263157894736842,0.39237466226358453,0.13157894736842105,57.18840579710145,0.07894736842105263,train
41,1,1,3,2,3,0,36,6,2,3,12084.0,1638,10446.0,0.695,4506,90,0.957,0.136,0,2.5,0.05555555555555555,0.1355511420059583,0.16666666666666666,50.06666666666667,0.08333333333333333,train
43,1,4,2,2,0,0,36,1,3,4,33384.0,0,33384.0,0.631,2066,46,0.769,0.0,1,1.2777777777777777,0.08333333333333333,0.0,0.027777777777777776,44.91304347826087,0.1111111111111111,train
36,0,4,5,2,5,3,21,3,1,2,34516.0,907,33609.0,0.572,2298,55,0.719,0.026,0,2.619047619047619,0.047619047619047616,0.026277668327732068,0.14285714285714285,41.78181818181818,0.09523809523809523,train
58,0,3,1,1,4,0,47,1,3,3,1517.0,920,597.0,0.825,5067,69,0.865,0.606,0,1.4680851063829787,0.06382978723404255,0.6064601186552406,0.02127659574468085,73.43478260869566,0.06382978723404255,train
60,1,1,2,2,3,0,55,6,2,1,11524.0,0,11524.0,0.682,3598,72,0.532,0.0,0,1.309090909090909,0.03636363636363636,0.0,0.10909090909090909,49.97222222222222,0.01818181818181818,train
50,1,3,2,2,2,0,38,4,1,1,10762.0,703,10059.0,0.548,4509,71,0.543,0.065,0,1.868421052631579,0.02631578947368421,0.0653224307749489,0.10526315789473684,63.50704225352113,0.02631578947368421,train
38,1,3,0,2,2,0,34,6,3,4,12050.0,1821,10229.0,0.63,2381,40,0.481,0.151,1,1.1764705882352942,0.08823529411764706,0.15112033195020746,0.17647058823529413,59.525,0.11764705882352941,train
47,1,4,5,2,2,0,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,0.7073170731707317,0.04878048780487805,0.6403326403326404,0.14634146341463414,37.48275862068966,0.04878048780487805,train
51,0,1,2,1,4,0,42,6,2,2,5822.0,2387,3435.0,0.76,1804,49,0.75,0.41,0,1.1666666666666667,0.047619047619047616,0.40999656475437996,0.14285714285714285,36.816326530612244,0.047619047619047616,train
49,0,4,5,1,4,0,31,4,3,2,1567.0,0,1567.0,0.424,2138,41,0.577,0.0,1,1.3225806451612903,0.0967741935483871,0.0,0.12903225806451613,52.146341463414636,0.06451612903225806,train
29,0,1,2,1,4,0,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0.0,0,2.3333333333333335,0.05555555555555555,0.0,0.05555555555555555,56.773809523809526,0.0,train
44,0,4,5,1,4,3,36,6,3,0,11879.0,0,11879.0,0.735,3490,62,0.938,0.0,0,1.7222222222222223,0.08333333333333333,0.0,0.16666666666666666,56.29032258064516,0.0,train
50,0,2,2,1,1,0,40,3,1,4,7191.0,0,7191.0,0.565,1654,30,0.579,0.0,1,0.75,0.025,0.0,0.075,55.13333333333333,0.1,train
45,1,4,2,2,1,0,35,3,2,2,7935.0,888,7047.0,0.779,15380,122,0.694,0.112,0,3.4857142857142858,0.05714285714285714,0.11190926275992438,0.08571428571428572,126.06557377049181,0.05714285714285714,train
48,1,4,4,3,1,0,44,6,2,4,6710.0,1942,4768.0,0.777,1727,37,0.85,0.289,0,0.8409090909090909,0.045454545454545456,0.2894187779433681,0.13636363636363635,46.67567567567568,0.09090909090909091,train
44,1,4,2,1,2,0,24,2,2,2,4752.0,0,4752.0,0.679,7517,76,0.617,0.0,0,3.1666666666666665,0.08333333333333333,0.0,0.08333333333333333,98.90789473684211,0.08333333333333333,train
45,1,5,2,1,1,3,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,0,1.641025641025641,0.02564102564102564,0.13804447953678115,0.07692307692307693,49.734375,0.1282051282051282,train
58,1,1,3,1,1,0,36,3,2,5,2165.0,1135,1030.0,0.707,1541,33,0.833,0.524,0,0.9166666666666666,0.05555555555555555,0.5242494226327945,0.08333333333333333,46.696969696969695,0.1388888888888889,train
53,0,5,2,2,1,0,41,2,1,3,9815.0,1699,8116.0,0.62,7962,89,0.561,0.173,0,2.1707317073170733,0.024390243902439025,0.17310239429444726,0.04878048780487805,89.46067415730337,0.07317073170731707,train
49,0,2,1,1,4,0,44,4,3,0,3397.0,1962,1435.0,0.483,3295,66,0.61,0.578,0,1.5,0.06818181818181818,0.5775684427435973,0.09090909090909091,49.92424242424242,0.0,train
59,0,0,3,2,5,0,36,4,3,1,10457.0,2148,8309.0,0.737,4649,74,0.947,0.205,0,2.0555555555555554,0.08333333333333333,0.20541264224921105,0.1111111111111111,62.82432432432432,0.027777777777777776,train
50,1,3,3,1,0,0,40,5,1,4,34516.0,0,34516.0,0.986,1930,36,0.44,0.0,0,0.9,0.025,0.0,0.125,53.611111111111114,0.1,train
37,0,2,6,2,4,0,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0,1,2.4,0.08,0.0,0.12,44.083333333333336,0.16,train
62,1,2,2,2,2,0,56,2,3,2,18224.0,1383,16841.0,0.705,7728,93,0.576,0.076,0,1.6607142857142858,0.05357142857142857,0.07588893766461809,0.03571428571428571,83.09677419354838,0.03571428571428571,train
56,1,0,3,3,0,0,49,2,2,2,34516.0,2156,32360.0,0.698,8766,78,0.814,0.062,0,1.5918367346938775,0.04081632653061224,0.062463784911345466,0.04081632653061224,112.38461538461539,0.04081632653061224,train
47,1,3,5,0,0,3,42,2,4,5,34516.0,0,34516.0,0.521,1641,35,0.591,0.0,1,0.8333333333333334,0.09523809523809523,0.0,0.047619047619047616,46.885714285714286,0.11904761904761904,train
48,1,2,3,1,0,0,36,6,5,2,29963.0,2094,27869.0,0.648,1205,28,0.867,0.07,0,0.7777777777777778,0.1388888888888889,0.0698861929713313,0.16666666666666666,43.035714285714285,0.05555555555555555,train
47,1,3,1,3,2,0,36,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425,0,2.388888888888889,0.027777777777777776,0.4249611197511664,0.1111111111111111,58.58139534883721,0.05555555555555555,train
34,0,4,3,1,1,0,28,6,1,0,2432.0,851,1581.0,0.873,4760,69,0.917,0.35,0,2.4642857142857144,0.03571428571428571,0.34991776315789475,0.21428571428571427,68.98550724637681,0.0,train
44,0,2,5,2,4,0,36,5,2,2,2097.0,1224,873.0,0.819,5059,79,0.681,0.584,0,2.1944444444444446,0.05555555555555555,0.5836909871244635,0.1388888888888889,64.0379746835443,0.05555555555555555,train
39,0,3,2,1,5,0,36,3,2,3,1575.0,592,983.0,0.236,644,15,0.154,0.376,1,0.4166666666666667,0.05555555555555555,0.37587301587301586,0.08333333333333333,42.93333333333333,0.08333333333333333,train
65,1,1,3,1,1,0,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458,0,1.150943396226415,0.05660377358490566,0.45750142612664,0.05660377358490566,32.01639344262295,0.05660377358490566,train
54,1,2,5,1,2,0,45,2,3,1,6546.0,1908,4638.0,0.697,14103,112,0.672,0.291,0,2.488888888888889,0.06666666666666667,0.2914757103574702,0.044444444444444446,125.91964285714286,0.022222222222222223,train
